date,usd_cny
2011-11-14,6.332799911499023
2011-11-15,6.3454999923706055
2011-11-16,6.3368000984191895
2011-11-17,6.3354997634887695
2011-11-18,6.34089994430542
2011-11-21,6.347599983215332
2011-11-22,6.351099967956543
2011-11-23,6.3516998291015625
2011-11-24,6.347499847412109
2011-11-25,6.352499961853027
2011-11-28,6.372200012207031
2011-11-29,6.376399993896484
2011-11-30,6.365099906921387
2011-12-01,6.377999782562256
2011-12-02,6.369999885559082
2011-12-05,6.352499961853027
2011-12-06,6.340000152587891
2011-12-07,6.334000110626221
2011-12-08,6.368000030517578
2011-12-09,6.355000019073486
2011-12-12,6.354499816894531
2011-12-13,6.365499973297119
2011-12-14,6.361499786376953
2011-12-15,6.370999813079834
2011-12-16,6.373000144958496
2011-12-19,6.338500022888184
2011-12-20,6.300000190734863
2011-12-21,6.3470001220703125
2011-12-22,6.331200122833252
2011-12-23,6.322000026702881
2011-12-26,6.340000152587891
2011-12-27,6.327400207519531
2011-12-28,6.320000171661377
2011-12-29,6.316999912261963
2011-12-30,6.309000015258789
2012-01-02,6.284999847412109
2012-01-03,6.283999919891357
2012-01-04,6.296999931335449
2012-01-05,6.296000003814697
2012-01-06,6.308499813079834
2012-01-09,6.2993998527526855
2012-01-10,6.313000202178955
2012-01-11,6.311999797821045
2012-01-12,6.315999984741211
2012-01-13,6.317800045013428
2012-01-16,6.296000003814697
2012-01-17,6.306099891662598
2012-01-18,6.316999912261963
2012-01-19,6.310999870300293
2012-01-20,6.307199954986572
2012-01-23,6.3246002197265625
2012-01-24,6.314000129699707
2012-01-25,6.322000026702881
2012-01-26,6.313499927520752
2012-01-27,6.334000110626221
2012-01-30,6.323999881744385
2012-01-31,6.313600063323975
2012-02-01,6.308599948883057
2012-02-02,6.30679988861084
2012-02-03,6.304200172424316
2012-02-06,6.304599761962891
2012-02-07,6.311500072479248
2012-02-08,6.308499813079834
2012-02-09,6.298399925231934
2012-02-10,6.295400142669678
2012-02-13,6.293300151824951
2012-02-14,6.295100212097168
2012-02-15,6.2972002029418945
2012-02-16,6.298099994659424
2012-02-17,6.30109977722168
2012-02-20,6.297699928283691
2012-02-21,6.2993998527526855
2012-02-22,6.296800136566162
2012-02-23,6.295899868011475
2012-02-24,6.298500061035156
