date,nasdaq,sox,vix,us_rate,usd_krw
2019-03-11,7558.06005859375,1349.8800048828125,14.329999923706055,,1134.06005859375
2019-03-12,7591.02978515625,1355.1199951171875,13.770000457763672,,1130.77001953125
2019-03-13,7643.41015625,1360.77001953125,13.40999984741211,,1127.27001953125
2019-03-14,7630.91015625,1353.06005859375,13.5,,1129.5899658203125
2019-03-15,7688.52978515625,1392.3599853515625,12.880000114440918,,1135.4200439453125
2019-03-18,7714.47998046875,1388.77001953125,13.100000381469727,,1132.72998046875
2019-03-19,7723.9501953125,1407.3499755859375,13.5600004196167,,1131.199951171875
2019-03-20,7728.97021484375,1393.010009765625,13.90999984741211,,1129.719970703125
2019-03-21,7838.9599609375,1441.8299560546875,13.630000114440918,,1125.0
2019-03-22,7642.669921875,1400.3699951171875,16.479999542236328,,1127.77001953125
2019-03-25,7637.5400390625,1382.75,16.329999923706055,,1135.1400146484375
2019-03-26,7691.52001953125,1396.75,14.680000305175781,,1133.8499755859375
2019-03-27,7643.3798828125,1376.47998046875,15.149999618530273,,1133.9300537109375
2019-03-28,7669.169921875,1373.800048828125,14.430000305175781,,1138.5
2019-03-29,7729.31982421875,1395.510009765625,13.710000038146973,,1134.3199462890625
2019-03-31,,,,,1136.699951171875
2019-04-01,7828.91015625,1430.239990234375,13.399999618530273,2.42,1132.6700439453125
2019-04-02,7848.68994140625,1431.6300048828125,13.359999656677246,,1136.3900146484375
2019-04-03,7895.5498046875,1464.18994140625,13.739999771118164,,1133.530029296875
2019-04-04,7891.77978515625,1465.8900146484375,13.579999923706055,,1134.300048828125
2019-04-05,7938.68994140625,1477.6500244140625,12.819999694824219,,
2019-04-07,,,,,1136.68994140625
2019-04-08,7953.8798828125,1481.3800048828125,13.180000305175781,,1141.1099853515625
2019-04-09,7909.27978515625,1464.52001953125,14.279999732971191,,1140.0999755859375
2019-04-10,7964.240234375,1477.1600341796875,13.300000190734863,,1135.9000244140625
2019-04-11,7947.35986328125,1476.0699462890625,13.020000457763672,,1140.989990234375
2019-04-12,7984.16015625,1497.1199951171875,12.010000228881836,,
2019-04-14,,,,,1133.4300537109375
2019-04-15,7976.009765625,1485.8199462890625,12.319999694824219,,1133.199951171875
2019-04-16,8000.22998046875,1533.219970703125,12.180000305175781,,1135.699951171875
2019-04-17,7996.080078125,1557.0799560546875,12.600000381469727,,1130.199951171875
2019-04-18,7998.06005859375,1558.1300048828125,12.09000015258789,,1136.1099853515625
2019-04-21,,,,,1134.5
2019-04-22,8015.27001953125,1558.2900390625,12.420000076293945,,1140.0400390625
