name,ticker,lag_days,model,split,class_id,class_name,feature,mean_abs_shap
sk_hynix,000660,5,decision_tree,test,1,neutral,vix_t_minus_5,0.016028051268798894
sk_hynix,000660,5,decision_tree,test,1,neutral,nasdaq_t_minus_5,8.326672684688674e-18
sk_hynix,000660,5,decision_tree,test,2,up,us_rate_t_minus_5,0.2108216748121429
sk_hynix,000660,5,decision_tree,test,2,up,usd_krw_t_minus_5,0.04526261764898863
sk_hynix,000660,5,decision_tree,test,2,up,sox_t_minus_5,0.023474124539698313
sk_hynix,000660,5,decision_tree,test,2,up,vix_t_minus_5,0.005550718278338461
sk_hynix,000660,5,decision_tree,test,2,up,nasdaq_t_minus_5,8.673617379884035e-18
sk_hynix,000660,5,random_forest,test,0,down,us_rate_t_minus_5,0.14378077233469053
sk_hynix,000660,5,random_forest,test,0,down,usd_krw_t_minus_5,0.0905658998594018
sk_hynix,000660,5,random_forest,test,0,down,sox_t_minus_5,0.05913655517170061
sk_hynix,000660,5,random_forest,test,0,down,nasdaq_t_minus_5,0.034970605013044415
sk_hynix,000660,5,random_forest,test,0,down,vix_t_minus_5,0.013033912608693096
sk_hynix,000660,5,random_forest,test,1,neutral,us_rate_t_minus_5,0.0678929180366415
sk_hynix,000660,5,random_forest,test,1,neutral,usd_krw_t_minus_5,0.047743735355576813
sk_hynix,000660,5,random_forest,test,1,neutral,sox_t_minus_5,0.021717822787489093
sk_hynix,000660,5,random_forest,test,1,neutral,nasdaq_t_minus_5,0.01239956604035448
sk_hynix,000660,5,random_forest,test,1,neutral,vix_t_minus_5,0.005701442823742991
sk_hynix,000660,5,random_forest,test,2,up,us_rate_t_minus_5,0.07588785429804921
sk_hynix,000660,5,random_forest,test,2,up,usd_krw_t_minus_5,0.04607098968972896
sk_hynix,000660,5,random_forest,test,2,up,sox_t_minus_5,0.03741873238421167
sk_hynix,000660,5,random_forest,test,2,up,nasdaq_t_minus_5,0.022936893978382923
sk_hynix,000660,5,random_forest,test,2,up,vix_t_minus_5,0.009803909737551016
sk_hynix,000660,5,ann,test,0,down,sox_t_minus_5,0.15433591094083948
sk_hynix,000660,5,ann,test,0,down,us_rate_t_minus_5,0.05969422911579288
sk_hynix,000660,5,ann,test,0,down,usd_krw_t_minus_5,0.046566753815946244
sk_hynix,000660,5,ann,test,0,down,vix_t_minus_5,0.003294475443101884
sk_hynix,000660,5,ann,test,0,down,nasdaq_t_minus_5,0.0025582008405850227
sk_hynix,000660,5,ann,test,1,neutral,usd_krw_t_minus_5,0.1335395458430418
sk_hynix,000660,5,ann,test,1,neutral,sox_t_minus_5,0.10274581737776733
sk_hynix,000660,5,ann,test,1,neutral,us_rate_t_minus_5,0.03235322681997901
sk_hynix,000660,5,ann,test,1,neutral,nasdaq_t_minus_5,0.020685914731748183
sk_hynix,000660,5,ann,test,1,neutral,vix_t_minus_5,0.01419623463751683
sk_hynix,000660,5,ann,test,2,up,usd_krw_t_minus_5,0.08697279202709556
sk_hynix,000660,5,ann,test,2,up,sox_t_minus_5,0.051590093563072106
sk_hynix,000660,5,ann,test,2,up,us_rate_t_minus_5,0.02885824972411576
sk_hynix,000660,5,ann,test,2,up,nasdaq_t_minus_5,0.019274015194913136
sk_hynix,000660,5,ann,test,2,up,vix_t_minus_5,0.01728039352639322
sk_hynix,000660,5,logistic_regression,test,0,down,sox_t_minus_5,0.6172626195476221
sk_hynix,000660,5,logistic_regression,test,0,down,nasdaq_t_minus_5,0.25835475767149363
sk_hynix,000660,5,logistic_regression,test,0,down,us_rate_t_minus_5,0.09886392144065251
sk_hynix,000660,5,logistic_regression,test,0,down,usd_krw_t_minus_5,0.0171383454442049
sk_hynix,000660,5,logistic_regression,test,0,down,vix_t_minus_5,0.006734371016073028
sk_hynix,000660,5,logistic_regression,test,1,neutral,us_rate_t_minus_5,0.18741578689080335
sk_hynix,000660,5,logistic_regression,test,1,neutral,sox_t_minus_5,0.0970346565008698
sk_hynix,000660,5,logistic_regression,test,1,neutral,nasdaq_t_minus_5,0.07801309102969284
sk_hynix,000660,5,logistic_regression,test,1,neutral,usd_krw_t_minus_5,0.04688729395581016
sk_hynix,000660,5,logistic_regression,test,1,neutral,vix_t_minus_5,0.008924811762176212
sk_hynix,000660,5,logistic_regression,test,2,up,sox_t_minus_5,0.5202279630467522
sk_hynix,000660,5,logistic_regression,test,2,up,nasdaq_t_minus_5,0.3363678487011863
sk_hynix,000660,5,logistic_regression,test,2,up,us_rate_t_minus_5,0.08855186545015083
sk_hynix,000660,5,logistic_regression,test,2,up,usd_krw_t_minus_5,0.06402563940001509
sk_hynix,000660,5,logistic_regression,test,2,up,vix_t_minus_5,0.015659182778249275
