name,ticker,recipe,feature_family,params,split,rows,accuracy,balanced_accuracy,f1_macro,f1_weighted,log_loss,roc_auc_ovr_weighted,cm_down_down,cm_down_neutral,cm_down_up,cm_neutral_down,cm_neutral_neutral,cm_neutral_up,cm_up_down,cm_up_neutral,cm_up_up,precision_down,recall_down,precision_neutral,recall_neutral,precision_up,recall_up,mean_future_5d_return_pred_down,mean_future_5d_return_pred_neutral,mean_future_5d_return_pred_up,long_short_spread_pred_up_minus_down
nvidia,NVDA,technical_alpha_semi_etf,technical+domestic_alpha+semi_etf,depth3_regularized_unweighted,validation,259,0.30115830115830117,0.3250654107796965,0.2800479079970913,0.27392034833051165,1.2684020535997447,0.5002956594571502,42,22,6,63,26,9,56,25,10,0.2608695652173913,0.6,0.3561643835616438,0.2653061224489796,0.4,0.10989010989010989,0.020979743678125714,0.024655278446849317,0.03123625417487983,0.010256510496754117
nvidia,NVDA,technical_alpha_semi_etf,technical+domestic_alpha+semi_etf,depth4_slow_unweighted,validation,259,0.3204633204633205,0.3475143903715332,0.29520145876569437,0.287253960125489,1.2629115050407342,0.5153787327700372,46,21,3,62,27,9,53,28,10,0.2857142857142857,0.6571428571428571,0.35526315789473684,0.2755102040816326,0.45454545454545453,0.10989010989010989,0.018650214339272043,0.02642247320268364,0.04307672459743094,0.0244265102581589
nvidia,NVDA,technical_alpha_semi_etf,technical+domestic_alpha+semi_etf,depth2_fast,test,260,0.28846153846153844,0.32212982212982216,0.19211002533478103,0.17084774075002088,1.4766641220137942,0.479037735587298,68,10,0,67,7,0,94,14,0,0.29694323144104806,0.8717948717948718,0.22580645161290322,0.0945945945945946,0.0,0.0,0.021788899133531006,0.03314499091697904,,
nvidia,NVDA,technical_alpha_semi_etf,technical+domestic_alpha+semi_etf,depth2_fast,recent_regime,341,0.2844574780058651,0.3301913083867971,0.180434037692747,0.16560685054706903,1.3468837907740387,0.45556356675077425,88,6,1,140,8,0,89,8,1,0.277602523659306,0.9263157894736842,0.36363636363636365,0.05405405405405406,0.5,0.01020408163265306,0.008298585921064753,0.014834493275204018,-0.018878668938423947,-0.0271772548594887
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,baseline_depth3,validation,259,0.25868725868725867,0.2691261119832548,0.2514190416629441,0.24896255140157575,1.4576995361870309,0.4420761711134382,28,37,5,62,27,9,36,43,12,0.2222222222222222,0.4,0.2523364485981308,0.2755102040816326,0.46153846153846156,0.13186813186813187,0.023390055068715342,0.01967508944904723,0.03484995782554036,0.011459902756825017
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,shallow_regularized,validation,259,0.25868725868725867,0.2719518576661434,0.2542273611206835,0.2518519768455915,1.3720856245950457,0.43720750475408865,27,17,26,64,12,22,50,13,28,0.19148936170212766,0.38571428571428573,0.2857142857142857,0.12244897959183673,0.3684210526315789,0.3076923076923077,0.03232871615678352,0.01026431834357626,0.012750395587283641,-0.019578320569499874
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,depth3_regularized,validation,259,0.29343629343629346,0.32386185243328103,0.27638370687906294,0.2668081990063414,1.4814679661630448,0.43546718857277866,44,15,11,75,11,12,58,12,21,0.24858757062146894,0.6285714285714286,0.2894736842105263,0.11224489795918367,0.4772727272727273,0.23076923076923078,0.02370497975383945,0.0179858877751891,0.0245280741200788,0.0008230943662393513
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,depth4_slow,validation,259,0.2702702702702703,0.2942438513867085,0.26061458228245393,0.25262333574789436,1.445226686565912,0.4412414854961439,38,22,10,70,15,13,49,25,17,0.24203821656050956,0.5428571428571428,0.24193548387096775,0.15306122448979592,0.425,0.18681318681318682,0.02309063075362009,0.024685163142150506,0.020069281750963758,-0.003021349002656333
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,depth2_fast,validation,259,0.2471042471042471,0.2457875457875458,0.24768464698132217,0.25282879950399134,1.4760703877953907,0.4300086466235534,17,39,14,56,28,14,33,39,19,0.16037735849056603,0.24285714285714285,0.2641509433962264,0.2857142857142857,0.40425531914893614,0.2087912087912088,0.031100832416441907,0.015912375860886136,0.020746390122839648,-0.010354442293602259
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,depth3_conservative,validation,259,0.277992277992278,0.3223443223443223,0.22605678980682087,0.20974274719090097,1.4246271573997964,0.43936471964422275,55,6,9,82,7,9,74,7,10,0.26066350710900477,0.7857142857142857,0.35,0.07142857142857142,0.35714285714285715,0.10989010989010989,0.026308401374463174,0.017976334120096724,0.001710037169877561,-0.024598364204585613
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,baseline_depth3_unweighted,validation,259,0.2277992277992278,0.23019361590790163,0.22589618742996054,0.2285878752403654,1.459207980741412,0.43328210641875237,19,40,11,59,26,13,39,38,14,0.1623931623931624,0.2714285714285714,0.25,0.2653061224489796,0.3684210526315789,0.15384615384615385,0.034106853546724374,0.01280093599782083,0.016754768537634683,-0.01735208500908969
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,depth2_fast_unweighted,validation,259,0.23938223938223938,0.23626373626373628,0.2386402940774286,0.24457849633805423,1.5313161596845997,0.4274069988355703,15,40,15,53,28,17,32,40,19,0.15,0.21428571428571427,0.25925925925925924,0.2857142857142857,0.37254901960784315,0.2087912087912088,0.03159439318125104,0.017409504845878537,0.01801597199392647,-0.01357842118732457
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,depth3_regularized_unweighted,validation,259,0.28185328185328185,0.3003139717425432,0.2803241558985638,0.2755544515883858,1.4551710266755764,0.43825746776057334,34,26,10,66,17,15,46,23,22,0.2328767123287671,0.4857142857142857,0.25757575757575757,0.17346938775510204,0.46808510638297873,0.24175824175824176,0.02542665732524255,0.015646150226633796,0.025820053802701973,0.0003933964774594234
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,depth4_slow_unweighted,validation,259,0.2702702702702703,0.28362114076399786,0.2681864360728166,0.2654749053905591,1.4277179387573355,0.4452682496160757,30,25,15,61,22,15,42,31,18,0.22556390977443608,0.42857142857142855,0.28205128205128205,0.22448979591836735,0.375,0.1978021978021978,0.026099102566733978,0.025032520353206057,0.011140899671761344,-0.014958202894972635
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,depth3_regularized_unweighted,test,260,0.2846153846153846,0.3185493185493185,0.20217640320733102,0.17939466032249538,1.456619073176262,0.5047501962579669,64,14,0,63,10,1,86,22,0,0.3004694835680751,0.8205128205128205,0.21739130434782608,0.13513513513513514,0.0,0.0,0.0202340925479974,0.03648590654581815,0.0289392061738695,0.008705113625872101
nvidia,NVDA,technical_alpha_rates,technical+domestic_alpha+rates,depth3_regularized_unweighted,recent_regime,341,0.2785923753665689,0.3295637743006164,0.15689234184239734,0.13699213321138778,1.4382210994660491,0.4684382120398892,92,3,0,145,3,0,93,5,0,0.2787878787878788,0.968421052631579,0.2727272727272727,0.02027027027027027,0.0,0.0,0.007695778694668821,0.03451329835585966,,
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,baseline_depth3,validation,259,0.2548262548262548,0.28351648351648356,0.20978672170622636,0.20053830920703986,1.5748967036002968,0.43387742223145953,43,26,1,76,21,1,66,23,2,0.23243243243243245,0.6142857142857143,0.3,0.21428571428571427,0.5,0.02197802197802198,0.02586495916955702,0.014803049870550597,0.03431236896591115,0.008447409796354131
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,shallow_regularized,validation,259,0.2625482625482625,0.29288330716902145,0.24253596207450814,0.2324354018915455,1.4149585105036766,0.42790372448757547,42,18,10,78,9,11,64,10,17,0.22826086956521738,0.6,0.24324324324324326,0.09183673469387756,0.4473684210526316,0.18681318681318682,0.027715853401289913,-0.0008380069724714685,0.023414990666166736,-0.004300862735123177
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,depth3_regularized,validation,259,0.25868725868725867,0.29748822605965464,0.212613106881033,0.1988860908998307,1.5347229670236864,0.43203762768980164,50,14,6,82,11,5,72,13,6,0.24509803921568626,0.7142857142857143,0.2894736842105263,0.11224489795918367,0.35294117647058826,0.06593406593406594,0.026447978293194577,0.011782003382523531,0.006786865460155785,-0.019661112833038792
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,depth4_slow,validation,259,0.2548262548262548,0.2960230245944532,0.19776666119949704,0.18277819397222383,1.5241408718086833,0.4344000166981533,52,13,5,82,11,5,76,12,3,0.24761904761904763,0.7428571428571429,0.3055555555555556,0.11224489795918367,0.23076923076923078,0.03296703296703297,0.02653561438911821,0.01274114941527905,-0.005590768268817998,-0.03212638265793621
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,depth2_fast,validation,259,0.25868725868725867,0.271847200418629,0.25103001631618765,0.24817616161377268,1.527847999586772,0.4317978137853915,30,34,6,66,25,7,42,37,12,0.21739130434782608,0.42857142857142855,0.2604166666666667,0.25510204081632654,0.48,0.13186813186813187,0.02489835265421627,0.01868524682014183,0.02914896208619101,0.00425060943197474
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,depth3_conservative,validation,259,0.2625482625482625,0.3183673469387755,0.16121587825767889,0.13850715232482852,1.529799559450411,0.438276786102873,64,4,2,91,4,3,86,5,0,0.26556016597510373,0.9142857142857143,0.3076923076923077,0.04081632653061224,0.0,0.0,0.024467220141628453,0.018012756190040613,-0.03445709428654986,-0.05892431442817832
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,baseline_depth3_unweighted,validation,259,0.23938223938223938,0.2609105180533752,0.20884631522929395,0.20118875438024375,1.5449059821419713,0.43120383027215325,36,33,1,73,22,3,52,35,4,0.2236024844720497,0.5142857142857142,0.24444444444444444,0.22448979591836735,0.5,0.04395604395604396,0.02622278802915521,0.01601329692430856,0.036926852161059544,0.010704064131904334
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,depth2_fast_unweighted,validation,259,0.23938223938223938,0.2428571428571428,0.2352187561039005,0.23696425082000883,1.5457297535459902,0.43477616924821894,21,40,9,61,28,9,35,43,13,0.1794871794871795,0.3,0.25225225225225223,0.2857142857142857,0.41935483870967744,0.14285714285714285,0.027856155012382925,0.019246844679493627,0.01815840378379489,-0.009697751228588035
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,depth3_regularized_unweighted,validation,259,0.2857142857142857,0.31711145996860285,0.2665747940593088,0.257203336050759,1.5122975644434873,0.4313000889087846,45,18,7,77,13,8,62,13,16,0.24456521739130435,0.6428571428571429,0.29545454545454547,0.1326530612244898,0.5161290322580645,0.17582417582417584,0.026873096266437007,0.006081792985579663,0.02407199383162327,-0.002801102434813737
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,depth4_slow_unweighted,validation,259,0.2702702702702703,0.30549450549450546,0.23477563543809488,0.22251551785389517,1.497196593947327,0.4369109570972925,48,16,6,74,14,10,66,17,8,0.2553191489361702,0.6857142857142857,0.2978723404255319,0.14285714285714285,0.3333333333333333,0.08791208791208792,0.024962198490555487,0.01838264218873218,0.016733454753141346,-0.00822874373741414
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,depth3_regularized_unweighted,test,260,0.28076923076923077,0.3121647288313955,0.1886592463080622,0.170232148905074,1.4588768511006338,0.47628613251491003,66,12,0,68,6,0,89,18,1,0.29596412556053814,0.8461538461538461,0.16666666666666666,0.08108108108108109,1.0,0.009259259259259259,0.02013898398444739,0.040297263319053485,0.0754577119872577,0.05531872800281031
nvidia,NVDA,technical_daily_extended,technical+rates+dollar+semi_etf,depth3_regularized_unweighted,recent_regime,341,0.2903225806451613,0.3409784112791632,0.1741394440862526,0.15543357074835207,1.4184303733499541,0.4782197664093841,93,2,0,143,5,0,92,5,1,0.28353658536585363,0.9789473684210527,0.4166666666666667,0.033783783783783786,1.0,0.01020408163265306,0.007371029750494327,0.03501552662042596,0.0813691735479162,0.07399814379742188
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,baseline_depth3,validation,259,0.25868725868725867,0.27676609105180533,0.24506143860982568,0.24004408136927757,1.435358519390776,0.4534062678472617,34,34,2,67,23,8,50,31,10,0.2251655629139073,0.4857142857142857,0.26136363636363635,0.23469387755102042,0.5,0.10989010989010989,0.027133503922519734,0.009991530290951818,0.049103332763299805,0.02196982884078007
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,shallow_regularized,validation,259,0.24324324324324326,0.26525379382522235,0.23576603688743694,0.22923694463920444,1.3168410173760865,0.44203398163025487,34,24,12,76,11,11,57,16,18,0.20359281437125748,0.4857142857142857,0.21568627450980393,0.11224489795918367,0.43902439024390244,0.1978021978021978,0.028788579615092395,0.00537429339816009,0.021382894003503447,-0.007405685611588948
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,depth3_regularized,validation,259,0.2702702702702703,0.3065410779696494,0.23763003165988242,0.22502475338296235,1.4303194604592437,0.44438737761719127,48,13,9,80,10,8,66,13,12,0.24742268041237114,0.6857142857142857,0.2777777777777778,0.10204081632653061,0.41379310344827586,0.13186813186813187,0.026684769262577512,0.006744637547869074,0.018580283603686614,-0.008104485658890898
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,depth4_slow,validation,259,0.29343629343629346,0.334850863422292,0.2523871868726543,0.23803457817597642,1.4448460604990088,0.4505985577414149,54,11,5,80,11,7,66,14,11,0.27,0.7714285714285715,0.3055555555555556,0.11224489795918367,0.4782608695652174,0.12087912087912088,0.023586536873224113,0.014180785621496432,0.03176803287615398,0.008181496002929865
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,depth2_fast,validation,259,0.2471042471042471,0.2608058608058608,0.2440064660006009,0.24183086998336265,1.4392312441337294,0.433748966357662,29,32,9,70,21,7,48,29,14,0.19727891156462585,0.4142857142857143,0.25609756097560976,0.21428571428571427,0.4666666666666667,0.15384615384615385,0.02819509709283828,0.012565263756428828,0.026114983749861494,-0.0020801133429767873
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,depth3_conservative,validation,259,0.26640926640926643,0.3132391418105704,0.2047455804261612,0.1861780110418949,1.4293672651017828,0.45291653676746846,56,5,9,87,4,7,75,7,9,0.25688073394495414,0.8,0.25,0.04081632653061224,0.36,0.0989010989010989,0.024887527126563017,0.022180334457082642,0.007124565930647038,-0.01776296119591598
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,baseline_depth3_unweighted,validation,259,0.23938223938223938,0.24992150706436422,0.2376997206265499,0.23689918376800384,1.415424362765326,0.44582404054453745,26,35,9,67,22,9,47,30,14,0.18571428571428572,0.37142857142857144,0.25287356321839083,0.22448979591836735,0.4375,0.15384615384615385,0.030625197627232596,0.010009946681494401,0.02500273075211438,-0.005622466875118217
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,depth2_fast_unweighted,validation,259,0.23166023166023167,0.24395604395604395,0.22688933873144398,0.22407812670970564,1.4499937563707956,0.4250539359235011,27,34,9,69,21,8,42,37,12,0.1956521739130435,0.38571428571428573,0.22826086956521738,0.21428571428571427,0.41379310344827586,0.13186813186813187,0.027560634918371588,0.01711391292950524,0.02002182085932672,-0.0075388140590448675
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,depth3_regularized_unweighted,validation,259,0.29343629343629346,0.33212977498691787,0.2576088978993763,0.2453155875367093,1.4221665738868292,0.4593612023736248,52,14,4,79,13,6,68,12,11,0.2613065326633166,0.7428571428571429,0.3333333333333333,0.1326530612244898,0.5238095238095238,0.12087912087912088,0.02524171348274652,0.002579546712758012,0.03975129087171981,0.01450957738897329
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,depth4_slow_unweighted,validation,259,0.2857142857142857,0.31742543171114596,0.26188849241816764,0.2524811386959819,1.4034844824140698,0.45157035917905486,46,17,7,77,16,5,61,18,12,0.25,0.6571428571428571,0.3137254901960784,0.16326530612244897,0.5,0.13186813186813187,0.02469372441476386,0.014764062082412665,0.027577831443776648,0.002884107029012789
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,depth4_slow_unweighted,test,260,0.2923076923076923,0.3254793254793255,0.1727320954907162,0.15439787798408489,1.6488600169447998,0.49407217222288397,73,5,0,71,3,0,103,5,0,0.29554655870445345,0.9358974358974359,0.23076923076923078,0.04054054054054054,0.0,0.0,0.022437249724259912,0.03655014908559636,,
nvidia,NVDA,technical_all_guarded,technical+rates+dollar+semi_etf+monthly_industry+domestic_alpha,depth4_slow_unweighted,recent_regime,341,0.2844574780058651,0.3365813181602655,0.15949919698483966,0.1392455977937996,1.5641225517983366,0.4827987053533962,94,1,0,145,3,0,93,5,0,0.28313253012048195,0.9894736842105263,0.3333333333333333,0.02027027027027027,0.0,0.0,0.007026237161936877,0.0651713903769027,,
samsung_electronics,005930,technical_only,technical,baseline_depth3,validation,253,0.26877470355731226,0.2886243386243386,0.2580338703743537,0.26411821745793984,1.2817221754774284,0.48199636329208295,31,9,23,71,26,23,38,21,11,0.22142857142857142,0.49206349206349204,0.4642857142857143,0.21666666666666667,0.19298245614035087,0.15714285714285714,0.0032935518583254116,0.011757086123844521,-0.0028833421213931613,-0.006176893979718573
samsung_electronics,005930,technical_only,technical,shallow_regularized,validation,253,0.2845849802371542,0.3103174603174603,0.26891062694530904,0.2730318437531305,1.2140633324030994,0.4935083448269478,36,6,21,70,26,24,39,21,10,0.2482758620689655,0.5714285714285714,0.49056603773584906,0.21666666666666667,0.18181818181818182,0.14285714285714285,0.001830972096670384,0.014382123071669872,-0.0013199980842594234,-0.0031509701809298075
samsung_electronics,005930,technical_only,technical,depth3_regularized,validation,253,0.2885375494071146,0.3130952380952381,0.27241529826365457,0.277127822599134,1.2761473142565722,0.48052524559633386,36,7,20,70,27,23,38,22,10,0.25,0.5714285714285714,0.48214285714285715,0.225,0.18867924528301888,0.14285714285714285,0.0015350802789971482,0.014933869420301707,-0.001928389915680081,-0.003463470194677229
samsung_electronics,005930,technical_only,technical,depth4_slow,validation,253,0.2727272727272727,0.3,0.255896051974013,0.2572983863799326,1.315097793075061,0.4684808307946695,36,6,21,71,24,25,37,24,9,0.25,0.5714285714285714,0.4444444444444444,0.2,0.16363636363636364,0.12857142857142856,0.0017251347165527814,0.01599496258748198,-0.0028546144859306725,-0.004579749202483454
samsung_electronics,005930,technical_only,technical,depth2_fast,validation,253,0.2648221343873518,0.2788359788359788,0.25354809015467067,0.2646463854293284,1.2480892362961817,0.48689125457328936,29,10,24,69,28,23,40,20,10,0.21014492753623187,0.4603174603174603,0.4827586206896552,0.23333333333333334,0.17543859649122806,0.14285714285714285,0.004249375095435323,0.009824959958604381,-0.00352838348399453,-0.007777758579429854
samsung_electronics,005930,technical_only,technical,depth3_conservative,validation,253,0.2766798418972332,0.30423280423280424,0.26340802440324934,0.2641160780085789,1.2728347186843463,0.4821354721606063,35,6,22,73,24,23,36,23,11,0.24305555555555555,0.5555555555555556,0.4528301886792453,0.2,0.19642857142857142,0.15714285714285714,0.001398479735419575,0.01613948308220353,-0.0018148232692100947,-0.0032133030046296697
samsung_electronics,005930,technical_only,technical,baseline_depth3_unweighted,validation,253,0.2885375494071146,0.2809523809523809,0.26763490301781095,0.28913539194483073,1.2628858555172653,0.46389683143256316,24,20,19,59,40,21,29,32,9,0.21428571428571427,0.38095238095238093,0.43478260869565216,0.3333333333333333,0.1836734693877551,0.12857142857142856,0.0022791798966021394,0.00927806909447524,-0.0031368759781575735,-0.005416055874759713
samsung_electronics,005930,technical_only,technical,depth2_fast_unweighted,validation,253,0.31225296442687744,0.2830687830687831,0.2766051142354573,0.3141263728357943,1.2088114205766973,0.48268117322399506,19,24,20,50,52,18,32,30,8,0.18811881188118812,0.30158730158730157,0.49056603773584906,0.43333333333333335,0.17391304347826086,0.11428571428571428,0.004812592261869331,0.006540131330564116,-0.0048735251588512656,-0.009686117420720597
samsung_electronics,005930,technical_only,technical,depth3_regularized_unweighted,validation,253,0.2845849802371542,0.2812169312169312,0.26334526549088244,0.28319740692503453,1.2547974485686126,0.46880805980479606,26,18,19,61,38,21,31,31,8,0.22033898305084745,0.4126984126984127,0.4367816091954023,0.31666666666666665,0.16666666666666666,0.11428571428571428,0.0023603489972616304,0.009182691345267235,-0.002547328052785025,-0.004907677050046655
samsung_electronics,005930,technical_only,technical,depth4_slow_unweighted,validation,253,0.2766798418972332,0.2781746031746032,0.25736744742833273,0.2725712733010384,1.2826800295836611,0.460946037743877,27,17,19,64,35,21,28,34,8,0.226890756302521,0.42857142857142855,0.4069767441860465,0.2916666666666667,0.16666666666666666,0.11428571428571428,0.0008897478505812313,0.011802549572849525,-0.0034532432354746896,-0.004342991086055921
samsung_electronics,005930,technical_only,technical,depth2_fast_unweighted,test,254,0.3543307086614173,0.37227170490328393,0.3380710625468432,0.32838015932927345,1.2637085155956842,0.5007845434667959,16,40,44,9,50,19,19,33,24,0.36363636363636365,0.16,0.4065040650406504,0.6410256410256411,0.27586206896551724,0.3157894736842105,0.008198588340661804,-0.004241883754219466,-0.011679488566133073,-0.019878076906794877
samsung_electronics,005930,technical_only,technical,depth2_fast_unweighted,recent_regime,330,0.34545454545454546,0.3790358808413439,0.3434209922788778,0.3495528142830337,1.2344142068437685,0.5197524943981434,27,33,16,21,41,17,76,53,46,0.21774193548387097,0.35526315789473684,0.3228346456692913,0.5189873417721519,0.5822784810126582,0.26285714285714284,0.029021423256402383,0.017255802820156062,0.038457877417427566,0.009436454161025183
samsung_electronics,005930,technical_core,technical,baseline_depth3,validation,253,0.30039525691699603,0.3628306878306878,0.23143012145569689,0.21921825331548042,1.6676603914126296,0.5025437792628399,58,5,0,101,15,4,54,13,3,0.27230046948356806,0.9206349206349206,0.45454545454545453,0.125,0.42857142857142855,0.04285714285714286,0.0015703684061708037,0.01237776032312075,0.03031271728629637,0.028742348880125567
samsung_electronics,005930,technical_core,technical,shallow_regularized,validation,253,0.26877470355731226,0.3451058201058201,0.19397480746806084,0.16406965261668344,1.4906714957178675,0.5064531671951863,59,4,0,111,5,4,57,9,4,0.2599118942731278,0.9365079365079365,0.2777777777777778,0.041666666666666664,0.5,0.05714285714285714,0.001801036485313209,0.01660951095157282,0.030917137860878914,0.029116101375565705
samsung_electronics,005930,technical_core,technical,depth3_regularized,validation,253,0.2964426877470356,0.355026455026455,0.23124595211100887,0.22053455846602205,1.5583830482007381,0.504080001727899,56,7,0,100,16,4,52,15,3,0.2692307692307692,0.8888888888888888,0.42105263157894735,0.13333333333333333,0.42857142857142855,0.04285714285714286,0.0015642329990673961,0.010867223422754263,0.030975518330108597,0.0294112853310412
samsung_electronics,005930,technical_core,technical,depth4_slow,validation,253,0.30039525691699603,0.35833333333333334,0.22876248612652608,0.22054593856335883,1.5969038927297619,0.5068230415343744,57,6,0,100,17,3,52,16,2,0.2727272727272727,0.9047619047619048,0.4358974358974359,0.14166666666666666,0.4,0.02857142857142857,0.0013940664179221314,0.012142839261531297,0.03804259392719892,0.03664852750927679
samsung_electronics,005930,technical_core,technical,depth2_fast,validation,253,0.2727272727272727,0.3498677248677249,0.20180865449628127,0.17078265679994228,1.7458100874199285,0.4993297895162321,59,4,0,110,5,5,58,7,5,0.2599118942731278,0.9365079365079365,0.3125,0.041666666666666664,0.5,0.07142857142857142,0.002101596689036354,0.010608751890643031,0.03083411035198998,0.028732513662953627
samsung_electronics,005930,technical_core,technical,depth3_conservative,validation,253,0.2766798418972332,0.3486772486772487,0.20066176869771224,0.17729378751161012,1.5169326322034202,0.5042833221848114,59,4,0,109,8,3,56,11,3,0.26339285714285715,0.9365079365079365,0.34782608695652173,0.06666666666666667,0.5,0.04285714285714286,0.001691936686850782,0.015909170515133294,0.03503980707979995,0.03334787039294917
samsung_electronics,005930,technical_core,technical,baseline_depth3_unweighted,validation,253,0.28063241106719367,0.3263227513227513,0.22651598967388442,0.22146569286157386,1.6752318675749185,0.49564277115389394,49,14,0,98,19,3,49,18,3,0.25,0.7777777777777778,0.37254901960784315,0.15833333333333333,0.5,0.04285714285714286,0.002282676117725103,0.006119195445550596,0.032610015897373335,0.03032733977964823
samsung_electronics,005930,technical_core,technical,depth2_fast_unweighted,validation,253,0.25296442687747034,0.3144179894179894,0.1900520061593887,0.17134857608635365,1.6410569342071109,0.49660172266992236,52,11,0,107,9,4,58,9,3,0.23963133640552994,0.8253968253968254,0.3103448275862069,0.075,0.42857142857142855,0.04285714285714286,0.00345610432031133,0.00011939742769907923,0.028815202752944084,0.025359098432632753
samsung_electronics,005930,technical_core,technical,depth3_regularized_unweighted,validation,253,0.30039525691699603,0.3457671957671957,0.23662266918080874,0.23589509170904518,1.5431679673996983,0.5039953444162469,52,11,0,96,22,2,49,19,2,0.2639593908629442,0.8253968253968254,0.4230769230769231,0.18333333333333332,0.5,0.02857142857142857,0.0017089847107259733,0.00836250789162288,0.04590579595100852,0.044196811240282546
samsung_electronics,005930,technical_core,technical,depth4_slow_unweighted,validation,253,0.31225296442687744,0.35859788359788364,0.2524065418802261,0.251347040820725,1.5420659838372204,0.5009551514372012,53,10,0,94,23,3,49,18,3,0.27040816326530615,0.8412698412698413,0.45098039215686275,0.19166666666666668,0.5,0.04285714285714286,0.0015662305273396618,0.008872594185071116,0.032610015897373335,0.03104378537003367
samsung_electronics,005930,technical_core,technical,depth4_slow_unweighted,test,254,0.3425196850393701,0.353625730994152,0.317865549273959,0.3140031414940427,1.5314360881052003,0.47421688558720765,21,66,13,19,52,7,17,45,14,0.3684210526315789,0.21,0.31901840490797545,0.6666666666666666,0.4117647058823529,0.18421052631578946,0.002283277498365244,-0.00909407285108508,0.005148756979017559,0.002865479480652315
samsung_electronics,005930,technical_core,technical,depth4_slow_unweighted,recent_regime,330,0.30606060606060603,0.3387034040798198,0.2496584699453552,0.26934302036761054,1.438732831252932,0.48160734391733184,3,55,18,6,60,13,11,126,38,0.15,0.039473684210526314,0.24896265560165975,0.759493670886076,0.5507246376811594,0.21714285714285714,0.03160414443605473,0.024186681616643616,0.03430786376229403,0.0027037193262392997
samsung_electronics,005930,technical_rates,technical+rates,baseline_depth3,validation,253,0.2490118577075099,0.3333333333333333,0.13548387096774192,0.10121127119724595,1.8740705615694704,0.5055132323129473,63,0,0,120,0,0,64,6,0,0.2550607287449393,1.0,0.0,0.0,0.0,0.0,0.0022696435882784277,0.06575693597944482,,
samsung_electronics,005930,technical_rates,technical+rates,shallow_regularized,validation,253,0.2450592885375494,0.328042328042328,0.1316348195329087,0.09833589285264721,1.8169744742821554,0.49761574284964016,62,1,0,120,0,0,69,1,0,0.24701195219123506,0.9841269841269841,0.0,0.0,0.0,0.0,0.003532615464333402,0.034228550316878395,,
samsung_electronics,005930,technical_rates,technical+rates,depth3_regularized,validation,253,0.2450592885375494,0.328042328042328,0.133764832793959,0.09992708852987452,1.885288398180594,0.5285730200574331,62,1,0,120,0,0,64,6,0,0.25203252032520324,0.9841269841269841,0.0,0.0,0.0,0.0,0.002623001710039068,0.04426930878740425,,
samsung_electronics,005930,technical_rates,technical+rates,depth4_slow,validation,253,0.2608695652173913,0.33664021164021163,0.1600653594771242,0.13614043245756802,1.8255617925425116,0.5375740751476955,61,2,0,115,5,0,61,9,0,0.25738396624472576,0.9682539682539683,0.3125,0.041666666666666664,0.0,0.0,0.0025428375368148604,0.022030692872269917,,
